crossroad,veics
27,D
11,H
62,F
49,B
93,I
56,G
115,A
102,H
15,F
36,C
6,E
108,B
76,I
92,G
94,A
85,D
58,H
98,F
26,C
69,E
30,B
16,I
53,G
101,A
13,D
44,H
73,F
110,C
42,E
97,B
17,I
65,G
91,A
105,H
51,F
78,E
96,B
32,I
89,G
7,A
100,H
46,F
72,C
114,E
20,B
8,I
14,G
47,A
68,H
109,F
9,C
11,E
66,B
112,I
63,G
22,A
6,D
28,H
3,F
71,C
15,E
19,B
90,I
84,G
83,A
56,D
99,H
82,F
106,C
85,E
59,B
45,I
12,G
52,A
42,D
104,H
21,F
107,C
51,E
79,B
24,I
38,G
88,A
92,D
40,H
118,F
62,C
46,E
74,B
4,I
50,G
5,A
78,D
80,H
10,F
108,C
105,E
55,B
64,G
41,A
14,D
116,H
70,F
35,C
13,E
67,B
23,G
77,A
114,D
2,H
39,F
98,C
82,E
115,B
29,I
102,G
113,A
63,D
76,H
57,F
30,C
79,E
95,B
68,I
6,G
18,A
15,D
8,H
71,F
73,C
118,E
94,B
44,G
1,A
84,D
53,H
85,F
97,C
10,E
26,B
42,G
27,A
101,D
112,H
54,F
109,C
67,E
117,B
70,I
100,G
56,A
51,D
89,H
106,F
96,C
115,E
110,B
104,I
78,G
92,A
52,D
33,H
75,F
3,C
62,B
0,I
114,G
49,A
46,D
38,H
111,F
21,C
94,E
103,B
71,I
28,G
14,A
88,D
43,H
93,F
39,C
91,B
2,I
86,G
59,A
82,D
24,H
16,F
57,C
25,B
53,I
15,G
74,A
5,D
31,H
17,F
85,C
7,B
99,G
34,A
12,D
4,H
107,F
20,C
117,E
61,B
106,I
101,G
95,A
118,D
81,H
87,F
66,C
33,E
22,B
89,I
40,G
26,A
41,D
70,H
13,F
54,C
103,E
56,B
65,I
51,G
110,A
50,D
79,H
90,F
75,C
98,B
38,I
80,G
63,A
77,D
67,H
35,F
111,C
119,B
60,I
52,G
84,A
64,D
0,H
45,F
93,C
7,E
21,B
36,I
116,G
12,A
100,D
115,H
29,F
16,C
87,E
92,B
107,I
76,G
37,A
28,D
94,H
53,F
17,C
22,E
69,B
81,I
8,G
62,A
86,D
117,H
89,F
13,C
57,B
88,G
102,A
113,D
103,H
65,F
19,C
85,B
35,I
112,G
98,A
10,D
47,H
20,F
48,C
14,B
72,I
24,G
58,A
18,D
23,H
55,C
9,B
5,G
119,A
87,D
106,H
90,C
11,B
4,G
50,A
44,D
7,H
81,F
45,C
64,E
54,B
43,G
21,A
1,D
83,H
91,C
100,E
34,B
20,I
70,G
73,A
74,D
52,H
25,C
47,E
93,B
117,I
0,G
109,A
110,D
22,H
61,C
28,E
102,B
108,I
41,G
57,A
99,D
60,H
56,C
105,B
23,I
59,G
85,A
24,D
88,H
48,F
92,C
58,B
30,I
79,G
86,A
49,D
36,H
32,C
83,E
33,B
77,G
11,A
43,D
72,H
29,C
9,E
17,B
106,G
3,A
37,D
5,H
117,F
14,C
44,E
50,B
95,G
54,A
73,D
41,H
64,F
68,C
13,B
113,G
99,A
79,D
59,H
100,F
34,C
58,E
47,B
96,I
115,G
39,A
40,D
108,H
23,F
27,C
90,B
101,I
18,G
93,A
80,D
77,H
56,F
104,C
49,E
86,B
52,I
87,G
24,A
109,D
30,H
28,F
102,C
83,B
88,I
60,G
17,A
116,D
95,H
92,F
2,C
32,B
66,I
1,G
13,A
3,D
9,H
6,F
53,C
29,B
5,I
26,G
47,A
76,D
58,H
42,F
89,C
19,I
36,G
75,A
8,D
97,H
78,F
50,C
45,B
55,I
7,G
90,A
115,D
113,H
114,F
65,C
68,B
41,I
74,G
43,A
54,D
96,H
101,F
81,C
40,E
59,I
72,G
83,A
112,D
1,H
15,F
63,C
80,E
104,B
48,I
110,G
111,A
39,D
66,H
14,F
84,C
6,E
24,B
56,I
37,G
79,A
75,D
19,H
52,F
117,C
116,E
2,B
77,I
73,G
32,A
60,D
26,H
44,F
86,C
42,E
53,B
95,I
109,G
115,A
90,D
55,H
88,F
12,C
78,E
43,B
91,I
62,G
29,A
4,D
34,F
23,C
114,E
89,B
9,I
3,G
16,A
111,D
74,H
5,F
101,C
97,E
65,B
92,I
54,G
68,A
7,D
119,H
27,F
99,C
76,E
31,B
113,I
108,G
70,A
6,D
110,H
50,F
38,C
45,E
79,B
1,I
30,G
104,A
42,D
37,H
63,F
24,C
43,E
115,B
26,I
39,G
2,A
85,D
73,H
84,F
52,C
8,E
23,B
14,I
96,G
0,A
32,D
109,H
51,F
71,C
15,E
67,B
44,I
66,G
106,A
78,D
62,H
46,F
88,C
31,E
97,B
64,I
75,G
60,A
29,D
91,H
41,F
5,C
79,E
101,B
34,I
19,G
94,A
16,D
45,H
82,F
112,E
70,B
100,I
90,G
53,A
114,D
3,H
49,F
119,E
38,B
27,I
111,G
7,A
68,D
43,H
118,F
4,E
81,B
74,I
6,G
89,A
104,D
31,H
86,F
115,E
110,I
55,G
22,A
15,D
39,H
40,F
97,C
51,E
28,I
42,G
65,A
96,D
44,H
59,F
41,C
46,E
117,B
37,I
32,G
23,A
13,D
79,H
80,F
70,C
82,E
0,B
73,I
78,G
101,A
19,D
25,H
77,F
49,C
67,E
106,B
50,I
98,G
38,A
2,D
64,H
116,F
118,E
60,B
109,I
29,G
51,D
61,H
10,F
85,E
119,B
62,I
16,G
36,A
46,D
115,H
12,F
107,C
81,E
94,B
45,I
114,G
82,D
34,H
99,F
35,C
13,E
103,B
18,I
68,G
55,D
75,H
76,F
59,C
117,E
7,B
63,I
91,G
72,A
65,D
67,H
71,F
77,C
25,E
22,B
84,I
104,G
119,A
118,D
11,H
8,F
0,C
10,E
49,B
3,I
20,G
96,A
101,D
69,H
112,F
106,C
94,E
86,I
15,G
58,A
91,D
100,H
4,F
60,C
103,E
80,I
44,G
19,A
38,D
111,H
85,F
61,E
59,B
39,I
48,G
55,A
81,H
70,F
7,E
36,B
54,I
2,G
10,D
47,H
107,F
11,E
25,B
116,I
51,G
49,A
20,D
117,H
95,F
22,E
12,I
56,G
91,A
32,H
9,F
69,E
72,B
99,I
92,G
108,A
94,H
113,F
75,I
14,G
59,A
103,H
1,F
85,C
96,B
71,I
21,G
30,A
98,H
26,F
47,E
61,B
111,I
43,G
20,A
48,D
7,H
37,F
95,C
58,B
102,I
65,G
52,A
83,H
73,F
36,C
19,B
81,I
64,G
88,A
27,H
35,F
25,C
11,B
24,I
57,G
5,A
56,D
105,H
109,F
55,B
117,I
101,G
66,A
92,D
16,H
62,F
9,C
69,B
32,I
79,G
41,A
14,D
22,H
45,F
72,C
58,E
91,B
90,I
93,G
43,D
68,H
18,F
113,C
83,E
85,B
8,I
34,G
11,A
28,H
3,F
96,C
108,B
40,I
17,G
48,A
33,H
39,F
1,C
47,B
98,I
100,G
52,D
104,H
54,F
26,C
105,E
30,B
76,I
53,G
88,D
63,H
75,F
37,C
20,B
29,I
89,G
56,A
64,D
58,H
111,F
73,C
83,B
112,I
115,G
85,A
44,D
80,H
81,F
109,C
95,B
70,I
27,G
92,A
5,D
2,H
117,F
61,C
66,B
16,I
38,G
47,A
49,D
116,H
13,F
19,C
33,E
26,B
107,I
50,G
14,A
79,D
99,H
87,F
62,C
105,B
68,I
28,G
83,A
100,D
102,H
6,F
55,C
35,I
23,G
77,A
115,D
24,H
90,F
91,C
4,I
52,G
95,A
41,D
97,H
42,F
45,C
56,B
104,I
88,G
43,A
27,D
8,H
78,F
108,C
64,E
31,B
0,I
84,G
26,A
50,D
40,H
114,F
18,C
44,E
62,B
5,G
79,A
76,H
98,F
3,C
87,E
92,B
2,I
63,G
115,A
21,H
15,F
39,C
49,E
33,B
60,I
80,G
77,D
57,H
29,F
74,C
6,E
14,B
65,I
116,G
27,A
28,D
93,H
51,F
54,C
42,E
43,B
86,G
34,A
17,H
16,F
75,C
78,E
99,G
62,A
87,D
112,H
106,F
30,C
114,E
9,B
101,I
102,G
50,A
84,D
53,H
64,F
111,C
31,E
79,B
59,G
94,A
63,D
89,H
44,F
81,C
15,E
67,B
21,I
24,G
6,D
70,H
65,F
117,C
100,E
18,B
36,I
41,G
113,A
42,D
4,H
46,F
20,C
97,E
115,B
57,I
77,G
1,A
78,D
38,H
82,F
13,C
51,E
34,B
106,I
8,G
37,A
114,D
0,H
49,F
66,C
43,E
50,B
93,I
87,G
86,D
31,H
101,F
90,C
28,E
94,B
72,I
12,G
73,A
15,D
23,H
21,F
56,C
9,E
74,B
17,I
40,G
84,A
85,D
52,H
20,F
98,C
79,E
45,B
53,I
6,G
22,A
51,D
88,H
118,F
29,C
46,E
97,B
96,I
76,G
18,A
99,D
43,H
10,F
92,C
67,E
54,B
19,I
42,G
63,A
113,D
5,H
57,F
16,C
82,E
13,B
89,I
78,G
109,A
1,D
60,H
100,F
14,C
115,E
90,B
55,I
112,G
86,A
24,D
36,H
93,F
65,C
94,E
103,B
44,I
114,G
3,A
46,D
119,H
17,F
49,C
118,E
22,B
38,I
15,G
74,A
37,D
9,H
28,F
34,C
85,E
98,B
91,I
95,G
99,A
82,D
106,H
56,F
101,C
10,E
29,B
23,I
51,G
54,A
73,D
11,H
53,F
48,C
45,E
52,I
113,G
39,A
80,D
25,H
89,F
21,C
103,E
81,B
88,I
26,G
58,A
18,D
72,H
92,F
57,C
22,E
117,B
20,I
70,G
13,A
118,D
59,H
14,F
110,C
119,E
65,B
5,I
7,G
75,A
12,D
47,H
85,F
32,C
86,B
108,I
4,G
90,A
109,D
79,H
34,F
68,C
11,E
49,B
30,I
0,G
98,A
10,D
67,H
23,F
93,C
101,B
64,I
1,G
102,A
3,D
115,H
17,C
25,E
58,B
9,I
37,G
24,A
116,D
41,H
48,F
104,C
81,E
21,B
56,I
60,G
12,A
74,D
96,H
52,F
50,C
47,E
119,B
66,I
36,G
111,A
54,D
77,H
88,F
53,C
117,E
57,B
92,I
73,G
29,A
39,D
83,H
5,F
89,C
80,E
11,B
59,I
18,G
65,A
8,D
19,H
85,C
58,E
110,B
14,I
109,G
49,A
40,D
94,H
97,C
102,B
34,I
62,G
101,A
75,D
45,H
50,F
27,C
32,B
41,I
43,G
21,A
7,D
103,H
9,F
2,C
68,B
106,G
119,A
76,D
55,H
87,F
71,C
83,E
93,B
77,I
3,G
57,A
90,D
95,H
59,F
23,C
116,E
17,B
100,I
72,G
11,A
111,D
113,H
52,C
8,E
25,B
48,I
79,G
16,A
29,D
44,H
80,F
86,C
104,B
28,I
74,G
70,A
60,D
26,H
27,F
84,C
47,B
50,I
20,G
110,A
112,D
1,H
41,F
63,C
87,E
24,B
45,I
54,G
7,A
43,D
37,H
71,F
99,C
40,E
53,B
95,I
96,G
32,A
65,D
73,H
77,F
88,C
89,B
39,G
68,A
79,D
91,H
86,F
107,C
76,E
85,B
113,I
75,G
93,A
101,D
108,H
116,F
35,C
83,B
26,I
90,G
17,A
87,D
109,H
5,C
70,B
80,I
111,G
104,A
16,D
30,H
45,F
102,C
2,B
27,I
19,G
47,A
13,D
61,H
84,F
9,C
7,B
1,I
55,G
60,A
20,D
62,H
63,F
25,C
112,E
31,B
71,I
29,G
53,A
4,D
69,H
6,F
59,C
23,B
37,I
44,G
43,A
110,D
3,H
42,F
24,C
86,I
65,G
89,A
96,D
64,H
78,F
41,C
73,I
101,G
85,A
49,D
66,H
8,F
77,C
13,E
116,I
87,G
83,A
32,D
74,H
114,F
12,C
7,E
109,I
16,G
79,A
19,D
34,H
95,F
45,C
31,E
59,B
18,I
98,G
2,A
68,D
100,H
113,F
38,C
6,E
62,I
115,G
0,A
55,D
105,H
40,F
70,C
61,E
60,B
84,I
110,G
36,A
104,D
22,H
26,F
42,E
43,B
63,I
56,G
23,A
28,H
99,F
4,E
8,I
91,G
20,A
80,H
1,F
95,C
78,E
79,B
3,I
21,G
106,A
115,D
39,H
37,F
69,E
38,B
54,I
108,G
59,A
6,D
27,H
73,F
113,C
49,E
74,I
92,G
96,A
42,D
116,H
15,F
26,C
114,E
61,B
57,G
19,A
2,D
33,H
109,F
105,E
99,I
30,G
72,A
78,D
75,H
18,F
60,C
43,E
0,B
90,I
32,G
94,A
56,D
111,H
51,F
1,C
79,E
36,B
102,I
14,G
55,A
91,D
16,H
46,F
37,C
67,B
39,I
48,G
38,A
114,D
119,H
82,F
73,C
15,E
95,B
64,G
115,A
81,H
62,F
61,C
69,B
68,G
52,A
92,D
98,H
118,F
109,C
33,E
20,B
75,I
66,G
44,D
97,H
3,F
18,C
51,E
106,B
111,I
104,G
88,A
14,D
110,H
76,F
67,E
96,B
29,I
6,G
95,A
15,D
63,H
112,F
0,C
46,E
19,B
16,I
42,G
5,A
38,D
117,H
54,F
36,C
119,E
9,B
65,I
93,G
56,A
48,D
58,H
90,F
20,C
82,E
72,B
81,I
50,G
41,A
85,D
21,H
13,F
62,C
118,E
105,B
101,I
17,G
91,A
51,D
7,H
39,F
106,C
97,E
45,B
98,I
53,G
92,A
64,D
57,H
4,F
3,C
33,B
110,I
2,G
14,A
46,D
11,H
75,F
54,C
44,E
94,B
40,I
78,G
77,A
52,D
8,H
111,F
96,C
119,B
24,I
114,G
82,D
31,H
107,F
90,C
26,B
117,I
15,G
50,D
32,H
29,F
19,C
85,E
55,B
21,I
34,G
48,A
118,D
68,H
16,F
13,C
9,E
103,B
89,G
113,A
88,D
47,H
65,F
39,C
45,E
115,B
57,I
38,G
119,A
5,D
104,H
81,F
72,C
11,E
18,B
100,G
26,A
41,D
93,H
101,F
75,C
94,E
56,B
107,I
28,G
1,A
77,D
99,H
49,F
55,C
64,E
97,B
51,G
50,A
17,H
44,F
111,C
103,E
62,B
80,G
108,A
83,H
98,F
29,C
47,E
91,B
23,G
30,A
113,D
43,H
117,F
16,C
115,E
11,B
32,I
52,G
66,A
79,H
21,F
65,C
92,B
68,I
27,G
37,A
1,D
67,H
85,F
81,C
54,B
88,G
18,A
100,D
9,H
10,F
101,C
14,B
104,I
86,G
62,A
28,D
53,H
35,F
56,C
83,E
47,B
60,I
116,G
11,A
45,H
64,F
97,C
90,B
93,I
5,G
73,A
27,D
2,H
57,F
49,C
50,B
44,I
84,G
109,A
89,H
12,F
98,C
108,B
76,I
41,G
22,A
86,D
38,H
87,F
117,C
10,E
13,B
17,I
77,G
3,A
37,D
94,H
70,F
71,C
83,B
112,I
113,G
54,A
18,D
23,H
20,F
91,C
29,B
35,I
1,G
47,A
102,H
93,F
92,C
100,E
30,B
9,I
63,G
39,A
73,D
52,H
106,F
21,C
65,B
4,I
7,G
90,A
10,D
88,H
56,F
85,C
87,E
66,B
53,I
43,G
27,A
109,D
103,H
71,F
14,C
28,E
101,B
45,I
59,G
75,A
3,D
40,H
17,F
74,C
22,B
0,I
79,G
34,A
54,D
5,H
50,C
49,B
2,I
37,G
13,A
84,D
24,H
57,C
98,B
12,I
8,G
83,A
63,D
25,H
108,C
21,B
36,I
18,G
111,A
7,D
60,H
9,F
30,C
81,B
89,I
99,G
29,A
39,D
44,H
92,F
93,C
22,E
85,B
38,I
73,G
58,A
87,D
41,H
6,F
17,C
96,I
109,G
65,A
90,D
61,H
100,F
48,C
34,B
23,I
102,G
86,A
43,D
77,H
42,F
66,C
74,B
19,I
95,G
101,A
80,D
115,H
78,F
110,C
25,E
57,B
72,I
3,G
49,A
75,D
113,H
114,F
81,E
117,B
52,I
54,G
84,A
79,D
1,H
53,F
58,B
55,I
39,G
98,A
111,D
76,H
45,F
9,C
6,E
93,B
64,I
87,G
21,A
116,D
59,H
15,F
34,C
42,E
17,B
88,I
40,G
63,A
29,D
112,H
14,F
32,C
61,E
86,B
70,I
26,G
85,A
99,D
4,H
28,F
27,C
78,E
25,B
5,I
90,G
7,A
65,D
0,H
51,F
68,C
117,E
31,B
20,I
24,G
74,A
13,D
36,H
89,F
53,C
114,E
110,B
41,I
75,G
57,A
6,D
37,H
50,F
104,C
15,E
77,I
12,G
93,A
101,D
119,H
48,F
86,C
58,E
113,I
60,G
43,A
42,D
73,H
46,F
45,C
80,E
106,I
44,G
17,A
78,D
22,H
34,F
25,C
116,E
61,B
56,I
111,G
79,A
114,D
109,H
23,F
31,E
32,B
1,I
76,G
110,A
8,D
96,H
52,F
89,C
51,E
7,B
71,I
29,G
99,A
15,D
69,H
88,F
13,E
67,B
92,I
65,G
102,A
24,D
81,H
82,F
119,E
68,B
59,I
6,G
16,A
12,D
95,H
5,F
107,C
46,E
43,B
37,I
101,G
94,A
49,D
105,H
41,F
61,C
53,B
14,I
42,G
74,D
97,H
80,F
23,C
79,B
91,I
78,G
51,D
33,H
77,F
7,E
104,B
73,I
112,G
32,A
110,D
11,H
27,F
2,C
67,E
119,B
18,I
62,G
16,D
19,H
113,F
52,C
8,E
89,B
50,I
4,G
46,D
117,H
116,F
88,C
43,E
102,B
100,I
115,G
24,A
60,D
47,H
1,F
5,C
69,E
23,B
108,I
114,G
68,A
40,D
72,H
118,F
38,C
105,E
94,B
54,I
0,G
12,A
85,D
58,H
59,F
41,C
82,E
9,B
48,I
15,G
53,A
31,H
37,F
77,C
97,E
34,I
74,G
104,A
115,D
7,H
13,F
102,C
33,E
45,B
80,I
36,G
119,A
32,D
67,H
8,F
113,C
79,E
103,B
109,I
51,G
89,A
55,H
73,F
84,C
11,E
69,B
30,I
110,G
23,A
82,D
3,H
10,F
63,C
49,E
2,B
81,I
98,G
60,A
64,H
86,F
35,C
118,E
105,B
66,I
16,G
115,A
68,D
70,H
18,F
1,C
94,E
24,B
27,I
21,G
44,D
106,H
87,F
59,C
9,E
97,B
90,I
57,G
76,D
39,H
54,F
37,C
47,E
33,B
116,I
96,G
104,D
26,H
107,F
13,C
45,E
38,B
8,I
93,G
118,D
75,H
49,F
99,C
40,E
11,B
86,I
20,G
111,H
84,F
73,C
10,E
29,I
19,G
2,A
62,H
109,F
18,C
103,E
59,B
95,I
72,G
74,H
81,F
54,C
87,E
60,B
28,I
32,G
38,A
112,D
110,H
63,F
24,C
85,E
47,B
117,I
68,G
11,A
4,D
98,H
35,F
97,C
115,B
3,I
55,G
96,D
16,H
90,F
49,C
44,E
13,B
39,I
56,G
59,A
10,D
91,H
29,F
12,C
76,E
26,I
92,G
22,A
20,D
100,H
40,F
109,C
18,B
107,I
64,G
47,A
87,D
108,H
99,F
81,C
54,B
84,I
14,G
2,D
21,H
95,F
115,E
75,I
50,G
13,A
19,D
34,H
117,F
60,C
111,I
17,G
38,D
80,H
85,F
90,C
112,E
49,B
62,I
70,G
55,D
43,H
12,F
4,E
22,B
63,I
104,G
96,A
56,D
57,H
3,F
29,C
74,I
87,G
52,A
92,D
79,H
44,F
95,C
110,I
53,G
20,A
64,D
94,H
39,F
35,I
89,G
88,A
14,D
30,H
26,F
117,C
90,B
99,I
7,G
18,A
50,D
9,H
6,F
85,C
22,E
12,I
106,G
5,A
45,H
42,F
98,I
2,G
19,A
93,H
78,F
3,C
29,B
16,I
48,G
0,A
66,H
114,F
39,C
65,I
91,G
55,A
32,H
76,F
26,C
96,B
102,I
23,G
41,A
13,D
68,H
15,F
20,B
44,I
100,G
56,A
52,D
17,H
75,F
6,E
95,B
21,I
86,G
77,A
88,D
83,H
111,F
42,E
19,B
57,I
108,G
54,A
18,D
104,H
112,F
64,E
85,B
9,I
38,G
92,A
7,D
53,H
62,F
78,E
81,B
45,I
34,G
49,A
48,D
27,H
98,F
114,E
26,B
101,I
59,G
90,A
5,D
116,H
16,F
75,C
13,E
0,B
40,I
43,G
36,A
6,D
89,H
65,F
96,C
83,E
55,B
93,I
80,G
113,A
91,D
2,H
51,F
20,C
15,E
32,I
79,G
29,A
42,D
25,H
46,F
111,C
56,B
68,I
52,G
1,A
100,D
8,H
21,F
19,C
81,E
17,I
30,G
95,A
78,D
28,H
4,F
71,C
117,B
104,I
88,G
72,A
114,D
61,H
57,F
62,C
83,B
24,I
66,G
14,A
41,D
119,H
9,F
98,C
51,E
92,B
53,I
18,G
58,A
15,D
63,H
45,F
0,C
46,E
89,I
5,G
37,A
77,D
99,H
20,F
16,C
25,E
36,B
6,G
73,A
86,D
102,H
64,F
55,C
31,B
60,I
84,G
109,A
54,D
23,H
82,F
65,C
100,E
67,B
2,I
42,G
85,A
90,D
38,H
101,F
56,C
61,E
62,B
27,G
3,A
51,D
44,H
71,F
21,C
119,E
98,B
78,G
50,A
46,D
59,H
13,F
57,C
117,E
72,B
76,I
114,G
7,A
113,D
40,H
93,F
74,C
31,E
25,B
20,I
116,G
48,A
43,D
52,H
87,F
92,C
67,E
14,B
23,I
41,G
39,A
29,D
11,H
118,F
9,C
82,E
58,B
38,I
12,G
26,A
1,D
24,H
17,F
45,C
61,B
71,I
15,G
75,A
79,D
103,H
10,F
101,C
119,B
112,I
77,G
83,A
84,D
115,H
56,F
110,C
65,B
59,I
8,G
62,A
37,D
22,H
100,F
36,C
87,E
21,B
54,G
91,A
82,D
81,H
53,F
13,C
118,E
50,B
4,I
90,G
70,A
73,D
117,H
89,F
72,C
58,E
7,B
51,G
106,A
27,D
47,H
92,F
107,C
10,E
57,B
52,I
28,G
108,A
109,D
31,H
23,F
25,C
11,E
74,B
113,G
34,A
87,D
97,H
59,F
93,C
29,G
94,A
49,D
60,H
14,C
101,B
63,G
86,A
118,D
69,H
17,C
110,B
81,I
99,G
43,A
10,D
67,H
107,F
53,C
7,E
91,B
117,I
102,G
79,A
3,D
105,H
61,C
47,E
70,B
96,I
1,G
98,A
12,D
88,H
89,C
11,B
56,I
44,G
119,A
80,D
76,H
14,F
32,C
97,E
106,B
19,I
37,G
65,A
28,D
5,H
52,F
68,C
49,E
108,B
92,I
20,G
21,A
39,D
58,H
81,F
23,C
69,E
13,B
107,I
40,G
57,A
85,D
41,H
117,F
50,C
93,B
64,I
73,G
84,A
63,D
112,H
91,C
105,E
34,B
0,I
109,G
27,A
116,D
77,H
70,C
17,B
18,I
95,G
74,A
99,D
4,H
59,C
47,B
14,I
87,G
101,A
20,D
113,H
49,F
104,C
53,B
88,I
24,G
110,A
8,D
1,H
50,F
106,C
80,E
89,B
55,I
26,G
11,A
75,D
33,H
52,C
28,E
32,B
5,I
62,G
12,A
65,D
37,H
70,F
2,C
85,E
68,B
54,I
60,G
13,A
73,H
18,F
81,C
94,B
41,I
76,G
93,A
96,H
108,C
23,B
100,I
112,G
17,A
109,H
106,F
117,C
116,E
9,B
77,I
3,G
63,A
74,D
95,H
48,C
8,E
59,B
113,I
115,G
47,A
101,D
26,H
88,F
35,C
33,E
97,B
50,I
4,G
30,A
24,D
19,H
6,F
49,C
94,E
69,B
90,I
39,G
53,A
110,D
83,H
42,F
18,C
104,B
1,I
99,A
60,D
62,H
5,F
38,C
105,B
37,I
75,G
89,A
115,D
64,H
78,F
34,C
45,B
36,I
98,G
32,A
44,D
0,H
80,F
86,B
73,I
65,G
68,A
7,H
54,F
97,C
9,E
2,B
72,I
96,G
66,A
3,H
114,F
6,E
33,B
109,I
74,G
111,A
55,H
41,F
88,C
83,E
49,B
95,I
101,G
23,A
40,D
39,H
77,F
5,C
42,E
43,B
70,I
19,G
20,A
13,D
100,H
15,F
86,C
78,E
18,B
26,I
21,G
24,A
94,H
113,F
54,C
45,E
79,B
91,I
110,G
102,A
75,H
90,F
114,E
103,B
62,I
64,G
59,A
6,D
36,H
1,F
44,E
83,B
3,I
56,G
104,A
32,D
72,H
37,F
41,C
43,E
30,B
106,I
0,G
2,A
42,D
70,H
48,F
77,C
79,E
38,B
80,I
92,G
49,A
96,D
98,H
73,F
15,E
81,B
39,I
55,G
18,A
78,D
9,H
51,F
84,C
103,E
66,B
29,I
57,G
60,A
68,D
45,H
46,F
27,C
40,E
117,B
75,I
14,G
83,A
76,D
119,H
87,F
113,C
13,E
54,B
6,G
38,A
114,D
43,H
109,F
12,C
31,B
100,G
22,A
19,D
25,H
35,F
63,C
20,B
36,G
16,A
64,D
61,H
95,F
71,C
81,E
67,B
98,I
32,G
115,A
111,D
74,H
26,F
30,C
51,E
24,B
48,I
42,G
54,A
56,D
91,H
28,F
90,C
117,E
102,B
93,G
58,A
104,D
79,H
34,F
66,C
46,E
9,I
78,G
96,A
92,D
103,H
62,F
1,C
31,E
60,B
45,I
17,G
52,A
55,D
106,H
86,F
20,C
119,E
22,B
35,I
68,G
19,A
2,D
21,H
82,F
99,C
25,E
115,B
108,I
72,G
18,D
110,H
84,F
37,C
67,E
90,B
65,I
114,G
38,D
81,H
118,F
73,C
76,E
58,B
34,I
53,G
15,D
57,H
27,F
24,C
61,E
101,I
50,G
56,A
112,D
11,H
12,F
109,C
22,E
119,B
74,I
70,G
16,D
32,H
3,F
102,C
87,E
86,I
7,G
92,A
54,D
117,H
39,F
60,C
64,E
96,B
21,I
89,G
90,A
51,D
93,H
29,F
95,C
82,E
25,B
110,I
111,G
55,A
14,D
80,H
85,F
26,C
115,E
19,B
81,I
104,G
88,A
100,D
31,H
75,F
62,C
118,E
84,I
2,G
119,A
46,D
67,H
116,F
3,C
58,E
61,B
57,I
43,G
5,A
50,D
108,H
98,F
39,C
11,E
27,I
18,G
87,D
22,H
8,F
112,E
56,B
12,I
38,G
41,A
52,D
17,H
9,F
29,C
95,B
32,I
15,G
77,A
82,D
68,H
45,F
96,C
92,B
117,I
91,G
0,A
7,D
47,H
44,F
25,C
55,B
93,I
16,G
14,A
118,D
53,H
65,F
85,C
11,B
106,G
50,A
90,D
89,H
101,F
19,C
100,E
26,B
79,G
113,A
4,D
97,H
40,F
107,C
62,B
116,I
80,G
95,A
43,D
111,H
21,F
61,C
29,B
17,I
23,G
1,A
88,D
115,H
81,F
75,C
47,E
28,I
54,G
36,A
91,D
104,H
57,F
56,C
30,I
51,G
11,A
5,D
34,H
63,F
98,C
85,B
8,I
87,G
7,A
79,D
2,H
71,F
92,C
0,B
68,I
48,G
26,A
49,D
58,H
20,F
9,C
97,E
14,B
66,I
52,G
43,A
41,D
27,H
117,F
45,C
4,E
47,B
44,I
108,G
37,A
77,D
83,H
99,F
55,C
50,B
53,I
90,G
94,A
113,D
116,H
13,F
65,C
98,B
89,I
86,G
62,A
1,D
28,H
107,F
101,C
111,I
34,G
73,A
30,H
10,F
21,C
36,B
104,I
88,G
91,A
38,H
56,F
81,C
49,E
7,B
63,I
59,G
109,A
48,D
69,H
6,F
0,C
83,E
97,B
24,I
5,G
72,A
37,D
105,H
42,F
57,C
43,B
71,I
41,G
29,A
86,D
8,H
93,F
74,C
94,B
2,I
77,G
70,A
16,H
17,F
14,C
10,E
65,B
102,I
27,G
85,A
73,D
66,H
76,F
117,C
91,B
38,I
116,G
3,A
33,H
78,F
50,C
7,E
83,B
60,I
113,G
47,A
109,D
23,H
64,F
36,C
6,E
101,B
20,I
28,G
79,A
52,H
92,F
97,C
69,E
21,B
18,I
84,G
48,A
27,D
88,H
112,F
110,C
43,E
103,B
99,I
12,G
98,A
80,D
44,H
100,F
13,C
105,E
57,B
107,I
30,G
65,A
29,D
59,H
4,F
91,C
42,E
72,B
16,I
1,G
106,A
10,D
5,H
14,F
93,C
94,E
70,B
40,I
95,G
83,A
6,D
7,H
53,F
32,C
33,E
79,B
96,I
37,G
86,A
3,D
41,H
114,F
17,C
103,E
69,B
19,I
8,G
22,A
28,D
77,H
15,F
78,E
74,B
54,I
73,G
101,A
84,D
113,H
89,F
9,B
23,I
26,G
27,A
42,D
43,H
111,F
110,B
56,I
66,G
21,A
65,D
94,H
50,F
80,E
45,B
52,I
115,G
39,A
12,D
63,H
18,F
72,C
114,E
105,B
92,I
109,G
57,A
78,D
1,H
16,F
35,C
79,E
106,B
88,I
44,G
75,A
95,H
49,F
53,C
15,E
13,B
59,I
29,G
101,D
24,H
51,F
68,C
31,B
5,I
6,G
74,A
115,D
102,H
87,F
70,C
28,E
33,B
41,I
62,G
108,A
85,D
103,H
54,F
89,C
9,E
81,B
77,I
3,G
84,A
114,D
37,H
35,F
106,C
45,E
93,B
113,I
42,G
