crossroad,veics
80,I
75,C
66,A
116,F
77,G
114,E
103,B
115,H
42,D
21,I
30,C
90,A
107,F
93,G
29,B
60,H
78,D
81,I
14,C
12,A
62,F
17,G
94,E
70,B
96,H
46,D
110,I
26,C
49,A
4,F
32,G
45,E
95,B
19,H
85,D
100,I
50,C
24,A
92,F
53,G
7,B
31,H
27,D
16,I
111,C
37,A
98,F
89,G
103,E
65,B
67,H
54,D
117,I
86,C
48,A
14,F
113,G
43,B
52,H
114,D
57,I
22,A
101,G
79,B
55,H
90,D
56,I
62,C
29,A
21,F
36,G
66,B
88,H
40,D
91,I
70,C
73,A
81,F
63,G
85,E
26,B
94,H
8,D
76,I
68,C
58,A
50,F
64,G
7,E
24,B
80,H
116,I
104,C
99,A
82,F
60,G
43,E
5,H
107,I
2,C
109,A
118,F
96,G
79,E
22,B
41,H
37,D
9,I
98,C
95,A
16,F
1,G
62,B
77,H
29,D
92,I
38,C
102,A
10,F
18,G
40,E
58,B
93,H
73,D
28,I
66,C
3,A
15,F
42,G
8,E
45,H
13,D
52,I
24,C
39,A
51,F
78,G
82,E
100,H
63,D
14,I
21,C
27,A
87,F
19,G
118,E
68,B
47,H
109,D
88,I
81,C
65,A
86,F
55,G
22,E
104,B
91,H
64,D
50,I
16,C
26,A
85,F
54,G
58,E
2,B
83,H
44,D
5,I
62,A
117,F
114,G
10,E
98,B
103,H
60,D
112,I
75,A
40,F
90,G
13,E
102,B
76,H
3,D
41,I
106,A
57,F
37,G
38,B
116,H
82,D
77,I
63,A
6,F
80,G
15,E
119,H
96,D
4,I
111,A
9,F
29,G
51,E
21,B
7,H
118,D
72,I
74,C
34,A
52,F
100,G
47,E
17,H
39,D
86,I
110,C
68,A
88,F
73,G
64,E
106,B
43,H
10,D
108,I
85,C
0,A
8,F
23,G
83,E
28,H
65,D
93,I
102,C
104,A
5,F
91,G
87,E
11,H
49,D
45,I
117,C
2,A
70,F
109,G
6,E
25,H
19,D
30,I
57,C
98,A
13,F
76,G
44,E
34,B
61,H
75,D
101,I
9,C
60,A
41,F
3,G
119,E
112,H
15,D
12,C
38,A
77,F
116,G
74,B
97,H
55,D
66,I
106,C
96,A
93,F
39,G
47,B
4,H
51,D
8,I
52,C
36,A
64,F
65,G
49,E
110,B
69,H
111,D
24,I
48,C
21,A
45,F
20,G
11,E
83,B
105,H
68,D
70,I
88,C
19,A
44,F
75,G
119,B
72,H
100,D
17,I
99,C
101,F
28,G
25,E
0,B
108,H
87,D
18,I
5,C
55,A
84,G
61,E
81,B
30,H
104,D
40,I
13,C
16,A
12,F
15,G
97,E
60,B
66,H
91,D
27,C
49,F
59,G
69,E
85,B
32,H
6,D
41,C
74,A
106,F
115,G
96,B
8,H
2,D
77,C
47,A
48,F
56,G
105,E
11,B
24,H
38,D
44,I
93,C
110,A
46,F
92,G
36,B
53,H
20,D
54,I
34,C
83,A
17,F
112,G
100,E
57,B
70,H
16,D
90,I
45,C
119,A
99,F
14,G
81,E
19,B
89,H
28,D
102,I
101,C
91,A
18,F
4,G
25,B
113,H
80,D
32,I
0,C
85,A
27,F
72,G
117,B
79,H
84,D
12,I
63,C
54,F
108,G
46,E
61,B
40,H
115,D
29,I
60,C
11,A
34,F
51,G
55,B
1,H
74,D
106,I
49,C
94,A
90,F
111,G
28,E
13,B
44,H
56,D
48,I
96,C
57,A
68,G
97,B
22,H
92,D
99,I
36,C
20,A
63,F
30,G
91,B
37,H
110,D
53,I
17,C
100,F
66,G
117,E
93,B
73,H
46,D
89,I
19,C
29,F
8,G
80,E
69,B
102,H
76,D
27,I
25,C
28,F
87,G
94,B
58,H
14,D
113,I
18,C
84,A
24,G
101,B
106,H
116,D
34,I
61,C
13,A
104,G
20,B
33,H
63,I
55,C
115,A
53,F
70,G
105,B
23,H
64,I
97,C
56,A
89,F
6,G
49,B
99,H
1,I
54,C
93,A
40,G
94,E
9,B
81,H
37,I
91,C
92,A
113,F
44,G
17,B
109,H
24,D
65,I
90,C
14,A
80,F
102,G
33,E
115,B
27,H
73,I
20,C
101,A
106,G
76,E
45,B
34,H
85,D
23,I
29,C
52,A
1,F
50,G
18,B
3,H
53,C
42,F
95,G
116,E
54,B
63,H
112,D
89,C
78,F
99,G
9,E
90,B
117,H
4,D
81,I
88,A
114,F
2,G
115,E
56,B
94,H
109,I
32,C
49,A
82,F
38,G
45,E
33,B
39,H
101,D
113,C
5,A
37,F
27,G
85,E
31,B
64,H
50,D
80,I
1,C
41,A
118,F
34,G
67,B
75,H
3,I
17,A
65,F
26,G
29,B
59,H
99,D
24,A
76,F
63,G
92,B
111,H
52,D
117,I
18,A
73,F
62,G
42,E
53,B
9,H
8,D
77,A
23,F
7,G
78,E
103,B
68,H
13,D
0,I
54,A
20,F
98,G
31,E
14,B
115,H
27,D
39,I
56,C
50,A
81,F
43,G
114,E
89,B
104,H
88,D
100,I
35,C
90,A
116,F
86,G
112,E
24,B
80,H
5,D
28,I
71,C
72,A
109,F
16,G
67,E
32,B
45,H
41,D
75,I
37,C
99,A
10,F
79,G
82,E
95,H
18,D
60,I
65,C
29,A
3,F
74,G
4,E
50,B
2,H
63,D
59,I
92,C
108,A
85,F
110,G
103,E
31,H
77,D
96,I
73,C
30,A
117,F
21,G
118,E
38,H
42,D
36,I
14,C
53,A
56,F
101,G
8,E
0,H
7,D
111,I
107,C
66,A
35,F
64,G
10,E
67,H
40,D
9,I
23,C
27,A
112,F
52,G
13,E
72,B
100,H
78,D
68,I
24,C
89,A
39,F
88,G
65,B
103,H
54,D
104,I
81,C
70,A
71,F
12,G
26,H
114,D
45,I
50,C
63,A
15,F
5,G
108,B
28,H
82,D
95,I
109,C
102,A
4,F
41,G
30,B
60,H
118,D
19,I
84,C
106,A
92,F
80,G
40,E
23,B
96,H
43,D
20,I
3,C
32,A
51,F
18,G
66,B
47,H
90,D
116,I
22,A
75,F
77,G
70,B
83,H
10,D
56,I
85,C
113,A
8,F
0,G
102,B
119,H
44,D
55,I
117,C
58,A
14,F
42,G
62,H
86,D
35,I
72,C
65,A
59,F
78,G
106,B
98,H
29,D
2,I
39,C
7,A
87,F
100,G
15,E
16,H
79,D
71,I
108,C
34,A
107,F
54,G
51,E
22,B
74,H
64,D
91,I
75,C
1,A
13,F
57,G
36,H
32,D
38,I
30,C
94,A
111,F
48,G
47,E
58,B
110,H
113,D
92,I
66,C
43,A
6,F
114,G
44,E
85,B
19,H
49,D
8,I
99,C
23,A
50,F
28,G
83,E
7,B
116,H
65,D
14,I
70,C
86,A
9,F
90,G
87,E
21,H
12,D
26,I
27,C
79,A
40,F
29,G
119,E
34,B
11,H
1,D
76,I
102,C
84,F
93,G
22,E
94,B
25,H
15,D
62,I
59,C
46,F
60,G
6,E
81,B
61,H
100,D
107,I
63,C
99,F
17,G
64,E
43,B
55,H
51,D
98,I
13,C
85,A
45,F
32,G
58,E
47,B
91,H
48,D
24,I
106,C
37,A
70,F
113,G
49,E
83,B
97,H
87,D
16,I
111,C
73,A
44,F
65,G
7,E
86,B
52,H
28,D
112,I
34,C
95,F
96,G
11,E
59,B
88,H
6,D
74,I
9,C
109,A
27,F
1,G
94,E
119,B
8,H
80,D
50,I
12,A
26,F
15,G
25,E
117,B
5,H
84,I
45,C
3,A
63,F
36,G
46,E
13,B
22,H
60,D
99,I
39,A
64,F
51,G
100,E
79,B
41,H
101,I
68,C
75,A
106,F
87,G
61,E
69,H
37,D
70,I
104,C
47,A
62,F
19,G
81,E
11,B
77,H
73,D
44,I
86,C
48,A
49,F
53,G
28,E
58,H
109,D
27,I
95,C
83,A
34,F
89,G
43,E
105,H
3,D
110,I
26,C
59,A
98,F
116,G
117,E
76,H
46,D
4,I
2,C
119,A
16,F
115,G
97,E
25,B
57,H
39,D
63,I
13,A
86,F
23,G
69,E
61,B
24,H
96,D
21,I
38,C
0,A
100,F
6,G
80,E
68,B
112,H
75,D
18,I
62,C
60,A
101,F
37,G
79,E
104,B
99,H
85,D
72,I
49,C
11,A
28,F
55,G
105,E
95,B
7,H
19,D
40,I
98,C
111,A
73,G
26,B
70,H
115,D
52,I
16,C
91,G
97,B
94,H
108,I
20,G
2,B
81,H
30,I
56,G
9,B
93,H
88,I
25,C
21,F
92,G
85,E
0,B
44,H
55,D
66,I
61,C
96,A
80,F
8,G
69,B
17,H
111,D
5,I
101,C
68,A
18,F
76,G
38,B
27,H
91,D
106,I
19,A
82,F
14,G
105,B
32,H
20,D
41,I
97,C
104,A
52,F
24,G
62,B
4,H
77,I
95,A
109,G
49,B
63,H
54,I
26,A
118,F
112,G
9,E
60,B
72,H
102,I
115,A
10,F
99,G
45,B
113,H
56,D
34,I
55,A
88,F
3,G
82,E
31,B
40,H
92,D
57,I
21,C
2,A
85,F
70,G
96,B
108,H
13,D
81,I
0,C
38,A
5,F
39,G
67,B
1,H
68,D
93,I
18,C
91,A
41,F
50,G
118,E
98,B
53,H
14,D
64,I
12,C
62,A
77,F
84,G
10,E
19,B
89,H
104,D
86,I
74,C
36,A
54,F
44,G
45,E
103,B
30,H
82,D
17,I
110,C
49,A
57,F
27,G
31,E
115,B
23,H
24,D
100,I
60,C
20,A
42,F
4,G
13,E
55,B
66,H
2,D
32,I
52,C
56,A
78,F
63,G
67,E
101,B
37,H
118,D
28,I
88,C
92,A
81,F
59,G
21,B
43,H
99,D
113,I
48,C
98,A
114,F
72,G
103,E
91,B
106,H
10,D
90,I
85,C
14,A
12,F
75,G
115,E
18,B
117,H
116,D
80,I
96,C
16,A
93,F
111,G
36,B
79,H
50,D
29,I
5,C
24,A
13,F
68,G
74,B
102,H
84,D
1,I
19,C
22,A
17,F
104,G
20,B
34,H
27,D
65,I
41,C
58,A
113,F
40,G
42,E
56,B
64,H
38,D
53,I
55,C
101,A
90,F
2,G
78,E
110,B
100,H
16,D
89,I
77,C
99,A
29,F
108,G
114,E
92,B
9,H
8,D
23,I
91,C
21,A
48,F
7,G
14,B
28,H
63,D
37,I
36,C
18,A
1,F
95,G
116,E
24,B
73,H
76,D
12,I
54,C
50,A
46,F
30,G
85,B
109,H
112,D
117,I
57,C
65,F
38,G
22,B
3,H
101,D
20,C
74,A
53,F
66,G
58,B
39,H
44,D
81,C
84,A
89,F
86,G
8,E
59,H
42,D
9,I
56,C
27,A
15,F
26,G
50,B
75,H
78,D
93,C
70,A
23,F
43,G
46,E
54,B
111,H
4,D
73,I
13,C
94,A
51,F
106,G
57,B
68,H
114,D
48,I
17,C
110,A
87,F
16,G
22,E
33,H
18,D
109,I
113,C
85,A
116,F
102,G
76,E
47,H
7,D
3,I
90,C
63,A
6,F
101,G
58,E
70,B
83,H
49,D
39,I
29,C
20,F
34,G
112,E
94,B
104,H
46,D
59,I
1,C
54,A
37,F
42,G
93,B
119,H
86,D
0,I
92,C
8,F
62,G
15,E
13,B
2,H
74,D
75,I
65,C
57,A
117,F
78,G
51,E
95,H
110,D
111,I
14,C
9,F
114,G
87,E
17,B
38,H
43,D
24,C
7,A
73,F
64,G
33,E
90,B
26,H
40,D
116,I
53,C
76,F
18,G
44,E
29,B
11,H
54,D
60,I
50,C
52,A
109,F
79,G
47,E
16,H
68,I
89,C
86,A
56,F
100,G
4,E
65,B
80,H
20,I
23,C
93,A
3,F
98,G
83,E
81,B
45,H
96,I
37,C
88,A
92,F
74,G
94,E
33,B
25,H
15,D
104,I
35,C
13,A
112,F
28,G
6,E
7,B
31,H
51,D
19,I
71,C
5,A
44,F
110,G
49,E
53,B
61,H
87,D
2,I
107,C
43,A
39,F
54,G
119,E
86,B
0,H
64,D
55,I
117,C
17,A
14,F
40,E
89,B
67,H
85,D
95,I
70,C
41,A
4,F
21,G
11,E
47,B
62,H
79,D
8,I
9,C
72,A
59,F
80,G
81,E
83,B
116,H
52,D
38,I
99,C
90,A
50,F
7,E
43,B
60,H
100,D
56,I
73,C
77,A
35,F
15,G
25,E
119,B
96,H
6,D
92,I
86,C
108,A
71,F
51,G
61,E
23,B
97,H
28,D
26,I
32,C
29,A
107,F
12,G
69,H
88,D
91,I
84,C
79,A
49,F
87,G
64,E
11,B
103,H
5,D
16,I
109,C
30,A
82,F
0,G
43,E
98,H
41,D
44,I
27,C
65,A
118,F
85,E
72,B
115,H
90,D
14,I
3,C
53,A
75,F
116,G
32,B
19,H
77,D
101,I
39,C
89,A
70,F
48,G
100,E
22,H
29,D
50,I
63,C
47,A
10,F
52,G
97,E
25,B
105,H
35,I
59,C
83,A
99,F
6,G
82,E
108,B
58,H
13,D
45,I
49,C
119,A
40,F
88,G
69,E
79,B
55,H
12,D
36,I
23,A
111,F
60,G
118,E
61,B
94,H
65,D
71,I
75,C
11,A
86,F
5,G
28,E
30,B
8,H
107,I
66,A
64,F
57,G
10,E
117,B
74,H
18,I
72,C
113,A
95,F
96,G
105,E
97,B
81,H
82,D
24,I
32,A
84,F
41,G
79,E
59,B
110,H
48,D
76,I
106,A
26,F
19,G
13,E
69,B
91,H
118,D
112,I
25,C
1,A
85,F
20,G
49,B
21,H
70,I
111,C
102,A
100,F
90,G
9,B
52,H
10,D
99,I
108,C
12,A
16,F
55,G
117,E
66,B
88,H
113,D
4,I
61,C
34,A
101,F
77,G
105,B
44,H
60,D
62,I
30,C
59,A
28,F
8,G
106,B
5,H
32,D
98,I
68,C
37,A
45,F
29,G
102,B
57,H
96,D
74,I
104,C
73,A
13,F
93,G
36,H
19,D
86,I
95,C
49,A
27,F
115,G
9,E
7,H
20,D
81,I
97,C
48,A
46,F
65,G
24,H
80,D
110,I
26,C
18,F
113,G
34,B
41,H
1,D
21,I
66,C
109,A
63,F
17,G
76,H
55,D
52,I
106,C
3,A
62,F
56,G
112,H
116,D
88,I
85,C
39,A
98,F
91,G
68,B
43,H
37,D
40,I
2,C
60,A
81,F
32,G
46,E
104,B
79,H
115,D
5,I
16,C
96,A
92,G
95,B
77,H
73,D
84,I
102,C
19,A
53,G
26,B
33,H
109,D
27,I
101,C
20,A
42,F
14,G
80,E
93,H
3,D
57,I
45,C
0,A
78,F
44,G
85,B
113,H
39,D
54,I
34,C
55,A
21,F
89,G
2,B
70,H
46,D
64,I
13,C
75,A
114,F
1,G
116,E
99,H
56,D
63,I
18,C
115,A
52,F
37,G
33,E
60,B
17,H
91,D
41,I
38,C
68,A
88,F
73,G
96,B
117,H
8,D
90,I
62,C
104,A
106,F
109,G
19,B
4,H
92,D
100,I
98,C
111,A
5,F
36,G
20,B
32,H
49,D
77,I
81,C
95,A
57,F
50,G
42,E
0,B
53,H
75,D
28,I
26,A
80,F
7,G
78,E
101,B
40,H
14,D
93,I
85,A
54,F
86,G
114,E
33,B
27,H
29,I
21,C
116,F
43,G
8,E
13,B
89,H
113,I
56,A
41,F
3,G
55,B
1,H
68,D
17,I
60,C
91,A
90,F
39,G
49,E
18,B
64,H
104,D
72,I
96,C
2,A
34,F
24,G
38,B
63,H
111,D
117,I
52,C
92,A
77,F
76,G
31,B
37,H
50,D
108,I
88,C
16,A
93,F
112,G
67,B
100,H
42,D
106,I
19,C
22,A
15,F
79,G
103,B
73,H
7,D
30,I
5,C
58,A
29,F
70,G
115,B
28,H
78,D
32,I
57,C
101,A
51,F
99,G
62,B
109,H
2,D
80,I
12,C
13,A
8,F
4,G
56,B
3,H
86,D
116,I
54,C
14,A
87,F
40,G
31,E
91,B
72,H
43,D
66,I
74,C
18,A
113,F
75,G
67,E
92,B
9,H
44,D
53,I
41,C
94,A
6,F
68,G
103,E
45,B
108,H
24,D
89,I
20,C
50,A
49,F
104,G
115,E
22,B
47,H
16,D
34,I
90,C
38,A
17,F
27,G
15,E
98,B
83,H
79,D
1,I
77,C
7,A
117,F
111,G
51,E
58,B
106,H
114,D
8,I
0,C
62,A
12,F
42,G
87,E
14,B
31,H
101,D
37,I
55,C
86,A
20,F
78,G
45,E
94,B
67,H
85,D
73,I
93,C
43,A
53,F
64,G
6,E
21,B
30,H
18,D
65,I
56,C
24,A
89,F
63,G
44,E
57,B
39,H
99,D
109,I
29,C
98,A
1,F
100,G
22,E
50,B
119,H
38,D
102,I
113,C
79,A
28,G
47,E
7,B
80,H
27,D
3,I
91,C
36,A
82,F
72,G
58,E
86,B
11,H
15,D
9,I
49,C
118,F
2,G
83,E
54,B
25,H
51,D
39,I
17,C
37,F
16,G
94,E
43,B
103,H
87,D
12,I
110,C
99,A
73,F
114,G
85,E
81,B
116,H
6,D
20,I
92,C
65,F
101,G
119,E
24,B
61,H
76,D
117,C
21,A
44,F
108,G
82,E
74,B
115,H
64,D
14,C
27,A
109,F
18,G
7,E
79,B
75,H
63,D
50,C
57,A
3,F
38,G
118,E
90,B
66,H
100,D
48,C
70,A
10,F
15,G
11,E
47,B
34,H
112,D
60,I
53,C
54,A
9,F
51,G
43,E
83,B
68,H
28,D
96,I
86,C
56,F
23,G
25,E
93,B
97,H
4,D
19,I
89,C
52,A
85,F
106,G
81,E
119,B
45,H
82,D
44,I
32,C
63,A
92,F
59,G
76,E
36,B
22,H
40,D
75,I
1,C
46,F
87,G
61,E
29,B
69,H
118,D
37,C
88,A
14,F
95,G
64,E
11,B
58,H
13,D
73,C
74,A
50,F
26,G
100,E
49,B
94,H
54,D
65,C
90,A
39,F
84,G
112,E
70,B
8,H
109,C
47,A
48,F
62,G
10,E
17,B
105,H
68,I
3,C
83,A
75,F
6,G
28,E
25,B
7,H
52,D
56,I
9,C
5,A
86,F
115,G
4,E
110,B
104,H
45,I
24,C
93,A
76,F
30,G
79,E
53,B
102,H
92,I
85,C
119,A
54,G
46,E
89,B
43,H
88,D
14,I
36,C
41,A
64,F
80,G
97,E
61,B
111,H
10,D
0,I
39,C
29,A
100,F
98,G
69,E
117,B
60,H
74,D
55,I
70,C
11,A
112,F
116,G
40,E
32,B
81,H
84,D
50,I
75,C
49,A
45,F
66,G
105,E
65,B
2,H
90,D
48,I
77,A
28,F
34,G
13,E
85,B
16,H
46,D
91,I
35,C
17,A
4,F
8,G
38,H
5,D
86,I
71,C
110,A
70,F
52,G
33,H
115,D
101,I
25,C
53,A
88,G
117,E
97,B
23,H
41,D
104,I
107,C
89,A
40,F
12,G
69,B
96,H
29,D
18,I
61,C
113,A
74,G
105,B
59,H
77,D
111,I
99,C
32,A
90,G
19,H
110,D
81,I
45,C
84,A
13,F
21,G
33,E
95,H
70,I
27,C
72,A
35,F
20,G
44,H
2,I
63,C
115,A
71,F
102,G
9,B
26,H
16,I
97,C
1,A
107,F
5,G
79,H
113,D
38,I
108,A
101,F
41,G
62,H
32,D
23,I
65,A
99,F
29,G
33,B
0,H
12,D
59,I
106,A
18,F
60,G
98,H
20,D
54,I
13,C
85,A
27,F
77,G
52,H
1,D
95,I
111,F
7,G
9,E
72,B
88,H
24,I
81,F
110,G
115,B
74,H
49,D
35,I
37,A
42,F
113,G
55,H
65,D
76,I
101,C
73,A
16,F
57,G
108,B
21,H
80,D
71,I
109,A
78,F
96,G
13,B
91,H
116,D
64,I
18,C
3,A
23,F
32,G
106,B
5,H
8,D
100,I
111,C
12,A
59,F
19,G
115,E
45,B
117,H
60,D
107,I
68,C
39,A
54,F
43,G
49,E
41,H
7,D
36,I
81,C
30,A
114,F
56,G
31,B
77,H
99,I
72,C
20,A
63,F
92,G
67,B
70,H
37,D
26,I
16,C
66,A
95,F
14,G
42,E
101,B
110,H
73,D
112,I
34,A
1,G
80,E
103,B
113,H
109,D
62,I
108,C
13,A
50,G
45,E
18,B
24,H
96,D
28,I
23,C
22,A
49,F
48,G
78,E
57,H
3,D
98,I
59,C
58,A
93,G
116,E
68,B
76,H
19,D
52,I
54,C
94,A
26,F
17,G
31,E
30,B
9,H
85,D
88,I
106,C
60,A
62,F
44,G
67,E
20,B
64,H
43,D
74,I
95,C
101,A
15,F
65,G
114,E
66,B
100,H
39,D
21,I
104,C
102,A
98,F
37,G
8,E
34,B
115,H
56,D
90,I
2,C
75,A
51,F
73,G
103,E
22,B
36,H
42,D
5,I
49,C
7,A
82,F
0,G
23,B
99,H
92,D
29,I
84,C
18,A
80,F
55,G
85,E
58,B
45,H
78,D
117,I
26,C
96,A
118,F
91,G
94,B
32,H
101,D
27,I
38,C
19,A
87,F
70,G
59,B
31,H
114,D
41,I
30,C
111,A
116,F
24,G
60,B
67,H
14,D
77,I
62,C
68,A
52,F
109,G
15,E
54,B
47,H
75,D
110,I
20,C
43,A
88,F
3,G
51,E
95,B
1,H
50,D
113,I
66,C
23,A
8,F
39,G
22,E
104,B
83,H
48,D
57,I
98,C
56,A
106,F
76,G
82,E
102,B
112,H
55,D
9,I
34,C
16,A
6,F
42,G
58,E
7,B
119,H
18,D
45,I
92,A
21,F
78,G
118,E
96,B
93,H
91,D
63,I
59,A
90,F
101,G
87,E
2,B
103,H
111,D
32,I
14,A
5,F
114,G
94,E
49,B
28,H
13,D
80,I
60,C
54,A
29,F
64,G
47,E
81,B
17,H
15,D
116,I
52,C
95,A
117,F
86,G
83,E
19,B
22,H
68,D
8,I
102,C
50,A
41,F
75,G
6,E
26,B
11,H
51,D
4,I
12,C
48,A
84,F
100,G
119,E
43,B
25,H
82,D
1,I
88,C
55,A
77,F
36,G
7,E
56,B
61,H
16,D
106,I
104,A
113,F
99,G
13,E
38,B
58,H
118,D
40,I
21,C
91,A
57,F
112,G
81,E
92,B
37,H
87,D
93,I
96,C
2,A
9,F
18,G
14,B
27,H
24,D
72,I
90,C
49,A
85,F
111,G
11,E
47,B
63,H
64,D
108,I
5,C
20,F
15,G
43,E
83,B
80,H
6,D
65,I
29,C
26,A
34,F
68,G
62,B
97,H
86,D
17,I
117,C
13,F
51,G
25,E
50,B
69,H
54,D
84,I
19,C
38,A
45,F
28,G
61,E
119,B
94,H
104,D
41,C
24,A
12,F
16,G
55,B
116,H
100,D
56,C
1,F
53,G
98,B
7,H
44,D
37,I
77,C
93,F
27,G
11,B
8,H
2,D
20,I
74,C
47,A
10,F
87,G
97,E
21,B
105,H
99,D
34,I
113,C
83,A
65,F
6,G
69,E
91,B
4,H
76,D
92,C
62,A
17,F
79,G
64,E
90,B
73,H
38,D
30,I
57,C
119,A
46,F
54,G
25,B
81,H
28,D
66,I
14,C
0,A
56,F
104,G
24,B
109,H
27,D
9,C
86,A
63,G
100,E
61,B
3,H
12,I
50,C
98,A
37,F
80,G
105,E
29,B
106,H
85,C
70,A
116,G
10,E
97,B
39,H
79,D
55,C
11,A
2,G
44,E
69,B
40,H
101,I
13,C
99,A
92,F
89,G
76,E
74,B
75,H
49,D
73,I
91,C
21,A
64,F
8,G
46,E
57,B
72,H
63,D
81,I
45,C
27,A
14,F
23,G
28,E
0,B
111,H
109,I
25,C
90,A
50,F
4,G
86,B
68,H
112,D
60,I
24,C
36,A
100,F
59,G
105,B
16,H
10,D
3,I
1,C
29,A
101,F
115,G
85,B
53,H
56,I
61,C
79,A
44,F
95,G
49,E
13,B
104,H
46,D
102,I
110,C
52,A
73,F
38,G
117,B
2,H
39,I
93,C
88,A
76,F
106,G
70,B
89,H
90,D
92,I
97,C
74,A
81,F
7,G
36,B
23,H
29,D
14,I
48,C
5,A
28,F
40,G
79,B
59,H
115,D
96,I
0,C
63,A
109,F
26,G
112,E
110,B
108,H
75,I
65,C
57,A
3,F
72,G
34,H
18,I
17,C
85,A
49,F
117,E
93,B
95,H
111,I
86,C
13,A
39,F
90,G
79,E
9,B
30,H
52,D
68,I
37,C
22,A
84,G
45,B
38,H
88,D
16,I
101,C
58,A
75,F
29,G
66,H
7,D
53,I
99,C
115,A
48,F
20,G
65,B
60,H
74,D
104,I
73,C
110,A
18,F
26,H
5,D
2,I
81,C
41,A
111,F
62,G
43,H
80,D
89,I
70,C
93,A
42,F
98,G
31,B
102,H
116,D
23,I
109,C
77,A
78,F
108,G
9,E
22,B
117,H
8,D
19,I
3,C
113,A
86,F
52,G
45,E
67,B
96,H
110,D
59,I
49,C
7,A
114,F
34,G
58,B
79,H
84,D
55,I
39,C
94,A
99,F
30,G
17,B
33,H
20,D
95,I
75,C
1,A
16,F
88,G
103,B
62,H
4,D
91,I
18,C
65,A
112,F
74,G
31,E
115,B
98,H
41,D
50,I
32,C
106,A
82,F
66,G
22,E
101,B
9,H
77,D
64,I
35,C
53,F
5,G
80,E
7,B
19,H
40,D
38,I
71,C
70,F
60,G
67,E
94,B
55,H
113,D
44,I
107,C
89,F
102,G
42,E
49,B
52,H
85,D
26,I
111,C
23,F
12,G
58,E
18,B
45,H
1,D
100,I
36,C
84,A
59,F
21,G
78,E
32,B
91,H
13,D
117,I
27,C
17,A
110,G
103,E
106,B
31,H
65,D
62,I
16,C
101,A
15,F
96,G
116,E
88,H
48,I
63,C
20,A
35,F
41,G
115,E
81,B
22,H
24,I
53,C
51,F
56,G
8,E
64,H
86,I
89,C
49,A
71,F
77,G
33,E
67,H
60,D
98,I
23,C
18,A
95,F
92,G
4,E
58,H
42,D
9,I
106,C
32,A
87,F
19,G
114,E
20,B
74,H
101,D
52,I
59,C
26,F
113,G
40,E
44,H
12,D
99,I
72,A
6,F
57,G
82,E
53,B
47,H
78,D
54,I
80,F
14,G
15,E
33,B
103,H
96,D
76,I
37,A
118,F
55,G
7,E
89,B
83,H
70,I
95,C
73,A
107,F
43,G
51,E
23,B
100,H
18,D
35,I
20,C
109,A
117,F
1,G
85,E
59,B
5,H
56,D
28,I
68,C
3,A
116,F
91,G
94,E
21,H
114,D
45,I
104,C
39,A
62,F
65,G
87,E
110,H
92,D
88,I
26,C
60,A
27,F
42,G
6,E
95,B
119,H
19,D
71,I
2,C
75,A
63,F
101,G
47,E
72,B
24,H
32,D
74,I
12,A
98,F
78,G
83,E
11,H
37,D
90,I
53,A
10,F
64,G
118,E
25,H
82,D
0,I
117,C
111,A
9,F
79,G
81,E
99,H
73,D
80,I
38,C
89,A
52,F
18,G
13,E
68,B
41,H
15,D
107,I
62,C
108,A
8,F
44,G
119,E
104,B
115,H
109,D
116,I
96,A
54,F
114,G
26,B
61,H
51,D
5,I
98,C
56,A
45,F
100,G
11,E
60,B
77,H
3,D
112,I
34,A
88,F
32,G
10,E
47,B
76,H
14,D
27,I
72,C
92,A
4,F
37,G
2,B
97,H
87,D
21,I
9,C
23,A
90,F
93,G
25,E
83,B
69,H
55,D
63,I
84,C
59,A
5,F
73,G
38,B
70,H
6,D
110,I
16,A
106,F
15,G
61,E
119,B
113,H
118,D
36,I
52,C
95,A
46,F
50,G
108,B
28,H
43,D
41,I
54,C
68,A
40,F
48,G
62,B
0,H
10,D
77,I
45,C
19,A
85,F
24,G
97,E
96,B
80,H
39,D
29,I
60,C
104,A
13,F
17,G
11,B
57,H
91,D
8,I
88,C
26,A
20,F
99,G
69,E
56,B
116,H
49,D
106,I
90,C
47,A
21,F
109,G
46,E
25,B
112,H
64,D
113,I
5,C
2,A
84,F
51,G
98,B
1,H
75,D
83,A
76,G
34,B
27,H
79,D
14,A
41,F
86,G
61,B
32,H
100,D
65,I
108,C
38,A
77,F
70,G
97,B
63,H
111,D
20,I
85,C
55,A
29,F
3,G
49,E
54,B
37,H
16,D
57,I
96,C
119,A
113,F
28,G
69,B
93,H
50,D
4,I
13,C
30,A
0,G
117,B
73,H
68,D
1,I
56,C
62,A
80,G
64,E
92,B
17,H
48,D
32,I
25,C
11,A
65,F
53,G
90,B
105,H
104,D
101,I
34,C
66,A
89,G
19,B
36,H
24,D
84,I
21,C
98,A
49,F
23,G
100,E
9,B
8,H
99,D
18,I
61,C
43,A
57,F
87,G
85,B
7,H
46,D
74,C
102,A
1,F
6,G
14,B
109,H
86,D
37,I
41,C
22,A
59,G
117,E
13,B
94,H
2,D
93,I
97,C
54,A
56,F
39,G
105,E
55,B
3,H
44,D
73,I
77,C
91,A
101,F
75,G
30,B
53,H
38,D
17,I
92,C
79,A
18,F
111,G
9,E
66,B
89,H
28,D
40,I
29,C
90,A
64,F
16,G
43,B
33,H
113,C
50,A
